RallyId,Player1Won,dataset_split,position,shot,prefix_sequence,win_probability_after_shot,delta_vs_previous_shot,cumulative_delta_vs_first_shot
111_3,1,validation,13,Miss,Serve -> Clear -> Drop -> Clear -> Serve -> Smash -> Clear -> Lift -> Drop -> Drop -> Lift -> Lift -> Miss,0.5003,0.0003,0.0072
111_5,0,validation,1,Lift,Lift,0.4989,0.0,0.0
111_5,0,validation,2,Clear,Lift -> Clear,0.5028,0.004,0.004
111_5,0,validation,3,Drive,Lift -> Clear -> Drive,0.5028,-0.0001,0.0039
111_5,0,validation,4,Fall,Lift -> Clear -> Drive -> Fall,0.5051,0.0024,0.0063
111_6,0,train,1,Drop,Drop,0.4978,0.0,0.0
111_6,0,train,2,Drop,Drop -> Drop,0.4973,-0.0006,-0.0006
111_6,0,train,3,Net,Drop -> Drop -> Net,0.4977,0.0004,-0.0002
111_7,0,train,1,Serve,Serve,0.4931,0.0,0.0
111_7,0,train,2,Clear,Serve -> Clear,0.4972,0.0041,0.0041
111_7,0,train,3,Drop,Serve -> Clear -> Drop,0.4969,-0.0003,0.0038
111_7,0,train,4,Lift,Serve -> Clear -> Drop -> Lift,0.4966,-0.0003,0.0035
111_7,0,train,5,Clear,Serve -> Clear -> Drop -> Lift -> Clear,0.4976,0.001,0.0045
111_7,0,train,6,Lift,Serve -> Clear -> Drop -> Lift -> Clear -> Lift,0.4981,0.0006,0.005
111_7,0,train,7,Lift,Serve -> Clear -> Drop -> Lift -> Clear -> Lift -> Lift,0.4985,0.0004,0.0054
111_7,0,train,8,Smash,Serve -> Clear -> Drop -> Lift -> Clear -> Lift -> Lift -> Smash,0.4991,0.0005,0.006
111_7,0,train,9,Lift,Serve -> Clear -> Drop -> Lift -> Clear -> Lift -> Lift -> Smash -> Lift,0.4994,0.0004,0.0063
111_7,0,train,10,Drive,Serve -> Clear -> Drop -> Lift -> Clear -> Lift -> Lift -> Smash -> Lift -> Drive,0.4997,0.0003,0.0066
111_7,0,train,11,Lift,Serve -> Clear -> Drop -> Lift -> Clear -> Lift -> Lift -> Smash -> Lift -> Drive -> Lift,0.5,0.0003,0.0069
111_7,0,train,12,Fall,Serve -> Clear -> Drop -> Lift -> Clear -> Lift -> Lift -> Smash -> Lift -> Drive -> Lift -> Fall,0.5006,0.0006,0.0075
111_8,0,train,1,Clear,Clear,0.5168,0.0,0.0
111_8,0,train,2,Smash,Clear -> Smash,0.5133,-0.0035,-0.0035
111_8,0,train,3,Clear,Clear -> Smash -> Clear,0.5145,0.0012,-0.0022
111_8,0,train,4,Smash,Clear -> Smash -> Clear -> Smash,0.5134,-0.0011,-0.0034
111_8,0,train,5,Serve,Clear -> Smash -> Clear -> Smash -> Serve,0.5094,-0.004,-0.0073
111_8,0,train,6,Lift,Clear -> Smash -> Clear -> Smash -> Serve -> Lift,0.506,-0.0034,-0.0108
111_8,0,train,7,Drop,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop,0.5036,-0.0024,-0.0131
111_8,0,train,8,Drop,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop,0.5023,-0.0014,-0.0145
111_8,0,train,9,Drop,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop -> Drop,0.5015,-0.0008,-0.0153
111_8,0,train,10,Clear,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop -> Drop -> Clear,0.5014,-0.0001,-0.0154
111_8,0,train,11,Drop,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop -> Drop -> Clear -> Drop,0.5012,-0.0002,-0.0156
111_8,0,train,12,Serve,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop -> Drop -> Clear -> Drop -> Serve,0.5007,-0.0005,-0.0161
111_8,0,train,13,Drop,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop -> Drop -> Clear -> Drop -> Serve -> Drop,0.5008,0.0001,-0.016
111_8,0,train,14,Lift,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop -> Drop -> Clear -> Drop -> Serve -> Drop -> Lift,0.5009,0.0002,-0.0158
111_8,0,train,15,Smash,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop -> Drop -> Clear -> Drop -> Serve -> Drop -> Lift -> Smash,0.5012,0.0003,-0.0156
111_8,0,train,16,Serve,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop -> Drop -> Clear -> Drop -> Serve -> Drop -> Lift -> Smash -> Serve,0.5012,-0.0,-0.0156
111_8,0,train,17,Clear,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop -> Drop -> Clear -> Drop -> Serve -> Drop -> Lift -> Smash -> Serve -> Clear,0.5014,0.0002,-0.0154
111_8,0,train,18,Drop,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop -> Drop -> Clear -> Drop -> Serve -> Drop -> Lift -> Smash -> Serve -> Clear -> Drop,0.5016,0.0002,-0.0152
111_8,0,train,19,Net,Clear -> Smash -> Clear -> Smash -> Serve -> Lift -> Drop -> Drop -> Drop -> Clear -> Drop -> Serve -> Drop -> Lift -> Smash -> Serve -> Clear -> Drop -> Net,0.5018,0.0002,-0.015
111_9,0,train,1,Drive,Drive,0.5036,0.0,0.0
111_9,0,train,2,Drop,Drive -> Drop,0.4985,-0.0051,-0.0051
111_9,0,train,3,Lift,Drive -> Drop -> Lift,0.4977,-0.0008,-0.0059
111_9,0,train,4,Smash,Drive -> Drop -> Lift -> Smash,0.4979,0.0002,-0.0057
111_9,0,train,5,Out,Drive -> Drop -> Lift -> Smash -> Out,0.499,0.0011,-0.0046
111_10,0,test,1,Drop,Drop,0.4978,0.0,0.0
111_10,0,test,2,Drop,Drop -> Drop,0.4973,-0.0006,-0.0006
111_10,0,test,3,Drop,Drop -> Drop -> Drop,0.4971,-0.0001,-0.0007
111_10,0,test,4,Serve,Drop -> Drop -> Drop -> Serve,0.4963,-0.0008,-0.0015
111_10,0,test,5,Lift,Drop -> Drop -> Drop -> Serve -> Lift,0.4964,0.0001,-0.0014
111_10,0,test,6,Drop,Drop -> Drop -> Drop -> Serve -> Lift -> Drop,0.4968,0.0003,-0.0011
111_10,0,test,7,Clear,Drop -> Drop -> Drop -> Serve -> Lift -> Drop -> Clear,0.4976,0.0008,-0.0002
111_10,0,test,8,Drop,Drop -> Drop -> Drop -> Serve -> Lift -> Drop -> Clear -> Drop,0.4982,0.0006,0.0004
111_10,0,test,9,Lift,Drop -> Drop -> Drop -> Serve -> Lift -> Drop -> Clear -> Drop -> Lift,0.4988,0.0006,0.001
111_10,0,test,10,Lift,Drop -> Drop -> Drop -> Serve -> Lift -> Drop -> Clear -> Drop -> Lift -> Lift,0.4993,0.0005,0.0015
111_10,0,test,11,Drop,Drop -> Drop -> Drop -> Serve -> Lift -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop,0.4998,0.0004,0.0019
111_10,0,test,12,Clear,Drop -> Drop -> Drop -> Serve -> Lift -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Clear,0.5004,0.0006,0.0026
111_10,0,test,13,Fall,Drop -> Drop -> Drop -> Serve -> Lift -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Clear -> Fall,0.5013,0.0009,0.0034
